id,date,HIC,well,scene,label,area,intensity_max-DAPI Class,row,column,chelation,media
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,22,0.07700405,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,23,0.43122268,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,24,0.3080162,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,25,1.0164534600000001,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,26,0.24641296000000001,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,27,1.0934575100000001,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,28,4.3738300400000005,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_57_56_P4-E9.ome__0__Image:0,2024-08-07,24,E9,P4-E9,29,0.061603240000000004,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,1,0.18480972,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,2,74.55532121,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,3,634.2053558,1.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,4,1.2628664200000002,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,5,2.5103320300000003,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,6,1.8942996300000001,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,7,0.061603240000000004,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,8,194.65083759,1.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,9,0.36961944,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_58_57_P3-E9.ome__0__Image:0,2024-08-07,24,E9,P3-E9,10,2.1869150200000003,0.0,E,9,50uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,1,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,2,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,3,2.72594337,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,4,0.030801620000000002,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,5,1.27826723,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,6,0.7084372600000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,7,0.27721458,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,8,1.1704615600000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,9,0.015400810000000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,10,0.09240486,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,11,0.061603240000000004,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,12,0.56982997,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,13,1.77109315,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,14,0.061603240000000004,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,15,0.41582187000000004,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,16,346.41041933,1.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,17,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,18,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,19,0.061603240000000004,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,20,0.09240486,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,21,0.36961944,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,22,0.44662349,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,23,1.13965994,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,24,0.36961944,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,25,0.13860729,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,26,0.24641296000000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,27,0.46202430000000005,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,28,0.7854413100000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,29,0.89324698,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,30,0.46202430000000005,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,31,2.6643401300000003,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,32,0.46202430000000005,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,33,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,34,0.13860729,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,35,0.36961944,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,36,0.13860729,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,37,0.13860729,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,38,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,39,0.52362754,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,40,468.12302076000003,1.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,41,5.2362754,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,42,0.66223483,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,43,0.3080162,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,44,0.29261539000000003,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,45,2.89535228,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,46,0.6314332100000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,47,0.18480972,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,48,0.6160324,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,49,4.17361951,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,50,0.6160324,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,51,1.7402915300000001,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,52,0.41582187000000004,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,53,0.43122268,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,54,0.56982997,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,55,1.5092793800000002,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,56,0.69303645,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 24HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_99_98_P8-G9.ome__0__Image:0,2024-08-07,24,G9,P8-G9,57,3.75779764,0.0,G,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,1,3.74239683,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,2,14.399757350000002,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,3,439.26190282000005,1.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,4,0.015400810000000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,5,0.53902835,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,6,0.7546396900000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,7,0.09240486,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,8,0.24641296000000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,9,0.18480972,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,10,0.24641296000000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,11,0.73923888,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,12,0.36961944,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,13,0.8316437400000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,14,0.52362754,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,15,0.6314332100000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,16,0.47742511000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,17,0.12320648000000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,18,6.037117520000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,19,0.061603240000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,20,0.18480972,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,21,0.09240486,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,22,0.24641296000000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,23,0.93944941,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,24,0.53902835,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,25,0.16940891000000002,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,26,0.41582187000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,27,0.09240486,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,28,0.9086477900000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,29,0.35421863000000003,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,30,0.24641296000000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,31,282.17364082,1.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,32,0.55442916,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,33,0.36961944,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,34,2.0483077300000003,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,35,0.46202430000000005,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_132_131_P20-H9.ome__0__Image:0,2024-08-07,48,H9,P20-H9,36,0.55442916,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,1,0.3080162,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,2,0.5082267300000001,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,3,0.36961944,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,4,0.09240486,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,5,75.81818763000001,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,6,0.061603240000000004,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,7,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,8,317.76491273,1.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,9,0.18480972,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,10,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,11,0.35421863000000003,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,12,421.79738428,1.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,13,0.13860729,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,14,0.7084372600000001,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,15,0.24641296000000001,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,16,49.11318309,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,17,2.09451016,0.0,C,9,Control,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_36_35_P6-C9.ome__0__Image:0,2024-08-07,48,C9,P6-C9,18,41.47438133,0.0,C,9,Control,NGM
